"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.HITId","Input.HITTypeId","Input.Title","Input.Description","Input.Keywords","Input.Reward","Input.CreationTime","Input.MaxAssignments","Input.RequesterAnnotation","Input.AssignmentDurationInSeconds","Input.AutoApprovalDelayInSeconds","Input.Expiration","Input.NumberOfSimilarHITs","Input.LifetimeInSeconds","Input.AssignmentId","Input.WorkerId","Input.AssignmentStatus","Input.AcceptTime","Input.SubmitTime","Input.AutoApprovalTime","Input.ApprovalTime","Input.RejectionTime","Input.RequesterFeedback","Input.WorkTimeInSeconds","Input.LifetimeApprovalRate","Input.Last30DaysApprovalRate","Input.Last7DaysApprovalRate","Input.Image_url","Input.commands","Input.Approve","Input.Reject","Answer.WritingTexts","Approve","Reject"
"3VAOOVPI3ZMV5XDM5QNENW7DIKPLLQ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:12 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:12 PDT 2015","","","39GAF6DQWSUOXFJ5GNC2EARKZXM1VJ","AK0Y6OITL7VGX","Approved","Mon Oct 19 03:09:06 PDT 2015","Mon Oct 19 03:09:28 PDT 2015","Mon Oct 19 11:09:28 PDT 2015","2015-10-19 18:10:33 UTC","","","22","100% (109/109)","100% (109/109)","100% (109/109)","38Z7YZ2SB3W46TLTCSYXC2EEA87QI0","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:22:01 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:36:19 PDT 2015","","","3AAPLD8UCDBKOY0UDHF85FJ6I63HTS","A11VJ9HVZPID81","Approved","Mon Oct 12 13:37:02 PDT 2015","Mon Oct 12 13:42:28 PDT 2015","Tue Oct 13 01:42:28 PDT 2015","2015-10-13 08:45:17 UTC","","","326","100% (24/24)","100% (24/24)","100% (24/24)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0780.gif","Place a row of three blocks in the center of the grid.</br>Go to the block closest to the right and place three blocks on top of it and one below it.</br>Place three blocks to the right of the three blocks that are highest in the grid.","X","","ADD 7 4
ADD 7 5
ADD 7 6
ADD 6 6
ADD 5 6
ADD 4 6
ADD 8 6
ADD 4 7
ADD 5 7
ADD 6 7"
"3VAOOVPI3ZMV5XDM5QNENW7DIKPLLQ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:12 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:12 PDT 2015","","","3F6HPJW4JEU81P16P1HC5VK3YCYW21","A3PCWGLPLN2AKZ","Approved","Mon Oct 19 02:33:04 PDT 2015","Mon Oct 19 02:33:45 PDT 2015","Mon Oct 19 10:33:45 PDT 2015","2015-10-19 17:35:28 UTC","","","41","100% (64/64)","100% (64/64)","100% (64/64)","38Z7YZ2SB3W46TLTCSYXC2EEA87QI0","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:22:01 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:36:19 PDT 2015","","","3AAPLD8UCDBKOY0UDHF85FJ6I63HTS","A11VJ9HVZPID81","Approved","Mon Oct 12 13:37:02 PDT 2015","Mon Oct 12 13:42:28 PDT 2015","Tue Oct 13 01:42:28 PDT 2015","2015-10-13 08:45:17 UTC","","","326","100% (24/24)","100% (24/24)","100% (24/24)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0780.gif","Place a row of three blocks in the center of the grid.</br>Go to the block closest to the right and place three blocks on top of it and one below it.</br>Place three blocks to the right of the three blocks that are highest in the grid.","X","","ADD 7 5
ADD 7 6
ADD 7 7
ADD 6 7
ADD 5 7
ADD 4 7
ADD 8 7
ADD 4 8
ADD 4 9
ADD 4 10"
"3VAOOVPI3ZMV5XDM5QNENW7DIKPLLQ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:12 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:12 PDT 2015","","","3KJYX6QCMA5VSWZ96CI8IAN6TEEJVX","A28JXW5YZJDNK4","Approved","Mon Oct 19 01:44:21 PDT 2015","Mon Oct 19 01:45:06 PDT 2015","Mon Oct 19 09:45:06 PDT 2015","2015-10-19 16:45:29 UTC","","","45","100% (199/199)","100% (199/199)","100% (199/199)","38Z7YZ2SB3W46TLTCSYXC2EEA87QI0","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:22:01 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:36:19 PDT 2015","","","3AAPLD8UCDBKOY0UDHF85FJ6I63HTS","A11VJ9HVZPID81","Approved","Mon Oct 12 13:37:02 PDT 2015","Mon Oct 12 13:42:28 PDT 2015","Tue Oct 13 01:42:28 PDT 2015","2015-10-13 08:45:17 UTC","","","326","100% (24/24)","100% (24/24)","100% (24/24)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0780.gif","Place a row of three blocks in the center of the grid.</br>Go to the block closest to the right and place three blocks on top of it and one below it.</br>Place three blocks to the right of the three blocks that are highest in the grid.","X","","ADD 7 5
ADD 7 7
ADD 7 8
DEL 7 8
ADD 7 8
ADD 7 9
DEL 7 5
ADD 7 6
DEL 7 9
ADD 6 8
ADD 5 8
ADD 4 8
ADD 8 8
ADD 4 9
ADD 4 10
ADD 4 11"
"3VAOOVPI3ZMV5XDM5QNENW7DIKPLLQ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:12 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:12 PDT 2015","","","3VW04L3ZLU0OR59TNVYRX4S6KN3XX4","A25AX0DNHKJCQT","Approved","Mon Oct 19 02:14:12 PDT 2015","Mon Oct 19 02:15:30 PDT 2015","Mon Oct 19 10:15:30 PDT 2015","2015-10-19 17:20:17 UTC","","","78","100% (74/74)","100% (74/74)","100% (69/69)","38Z7YZ2SB3W46TLTCSYXC2EEA87QI0","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:22:01 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:36:19 PDT 2015","","","3AAPLD8UCDBKOY0UDHF85FJ6I63HTS","A11VJ9HVZPID81","Approved","Mon Oct 12 13:37:02 PDT 2015","Mon Oct 12 13:42:28 PDT 2015","Tue Oct 13 01:42:28 PDT 2015","2015-10-13 08:45:17 UTC","","","326","100% (24/24)","100% (24/24)","100% (24/24)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0780.gif","Place a row of three blocks in the center of the grid.</br>Go to the block closest to the right and place three blocks on top of it and one below it.</br>Place three blocks to the right of the three blocks that are highest in the grid.","X","","ADD 7 5
ADD 7 6
ADD 7 7
ADD 6 7
ADD 5 7
ADD 4 7
ADD 8 7
ADD 4 8
ADD 5 8
ADD 6 8"
"3VAOOVPI3ZMV5XDM5QNENW7DIKPLLQ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:12 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:12 PDT 2015","","","3Z7VU45IPZB56ZOFHK15ZG4GN8I1Z9","AJ6IIWWL0KF5Q","Approved","Mon Oct 19 01:06:51 PDT 2015","Mon Oct 19 01:08:18 PDT 2015","Mon Oct 19 09:08:18 PDT 2015","2015-10-19 16:10:17 UTC","","","87","100% (3/3)","100% (3/3)","100% (3/3)","38Z7YZ2SB3W46TLTCSYXC2EEA87QI0","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:22:01 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:36:19 PDT 2015","","","3AAPLD8UCDBKOY0UDHF85FJ6I63HTS","A11VJ9HVZPID81","Approved","Mon Oct 12 13:37:02 PDT 2015","Mon Oct 12 13:42:28 PDT 2015","Tue Oct 13 01:42:28 PDT 2015","2015-10-13 08:45:17 UTC","","","326","100% (24/24)","100% (24/24)","100% (24/24)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0780.gif","Place a row of three blocks in the center of the grid.</br>Go to the block closest to the right and place three blocks on top of it and one below it.</br>Place three blocks to the right of the three blocks that are highest in the grid.","X","","ADD 7 0
ADD 7 6
ADD 7 14
DEL 7 6
ADD 7 6
DEL 7 6
ADD 7 7
ADD 6 7
ADD 5 7
ADD 4 7
ADD 8 7
ADD 6 14
ADD 5 14
ADD 4 14"
"3UZUVSO3P7P159LFOG1PAEWI9SFEMZ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:24 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:24 PDT 2015","","","30H4UDGLT3C8OK8YNXM1SAQ5BKEPMS","A14U4WPDS8ITPQ","Approved","Mon Oct 19 02:47:55 PDT 2015","Mon Oct 19 02:48:48 PDT 2015","Mon Oct 19 10:48:48 PDT 2015","2015-10-19 17:50:29 UTC","","","53","100% (221/221)","100% (221/221)","100% (221/221)","33CLA8O0MI5K83Y3OZHCEVBRQ2HFRZ","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:21:45 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:35:48 PDT 2015","","","3180JW2OT56EU2KU0L0VECT7FVJJ56","A2WKZI3JQCE3Z6","Approved","Mon Oct 12 13:18:25 PDT 2015","Mon Oct 12 13:56:02 PDT 2015","Tue Oct 13 01:56:02 PDT 2015","Mon Oct 12 22:23:16 PDT 2015","","","2257","100% (134/134)","100% (134/134)","100% (134/134)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0466.gif","Place a block.</br>Move down and place two blocks, with the 1st one under the block in the prior row.</br>Move down and place 4 blocks with the last one under the 1st block in the prior row.</br>Move down and place a block under the 1st block in the prior row.</br>Move to the right two empty spaces and place a block under the last block in the prior row.</br>Move down and place a block under the last block in the prior row.","X","","ADD 5 7
DEL 5 7
ADD 5 7
ADD 6 7
ADD 6 8
ADD 7 7
ADD 7 6
ADD 7 5
ADD 7 4
ADD 8 4
ADD 8 7
ADD 9 7"
"3UZUVSO3P7P159LFOG1PAEWI9SFEMZ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:24 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:24 PDT 2015","","","3DBQWDE4Y7SADSBFFJSN7JAOPAHN5Y","A3PPRVK6XK6GP5","Approved","Mon Oct 19 01:49:35 PDT 2015","Mon Oct 19 01:52:25 PDT 2015","Mon Oct 19 09:52:25 PDT 2015","2015-10-19 16:55:24 UTC","","","170","100% (50/50)","100% (50/50)","100% (50/50)","33CLA8O0MI5K83Y3OZHCEVBRQ2HFRZ","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:21:45 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:35:48 PDT 2015","","","3180JW2OT56EU2KU0L0VECT7FVJJ56","A2WKZI3JQCE3Z6","Approved","Mon Oct 12 13:18:25 PDT 2015","Mon Oct 12 13:56:02 PDT 2015","Tue Oct 13 01:56:02 PDT 2015","Mon Oct 12 22:23:16 PDT 2015","","","2257","100% (134/134)","100% (134/134)","100% (134/134)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0466.gif","Place a block.</br>Move down and place two blocks, with the 1st one under the block in the prior row.</br>Move down and place 4 blocks with the last one under the 1st block in the prior row.</br>Move down and place a block under the 1st block in the prior row.</br>Move to the right two empty spaces and place a block under the last block in the prior row.</br>Move down and place a block under the last block in the prior row.","X","","ADD 1 5
ADD 2 5
ADD 2 6
ADD 3 5
ADD 3 4
ADD 3 3
ADD 3 2
ADD 4 2
ADD 4 5
ADD 5 5"
"3UZUVSO3P7P159LFOG1PAEWI9SFEMZ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:24 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:24 PDT 2015","","","3L4PIM1GQUATUEDRJSE1R0DRLCBYRE","A3V1VK1A3NYN17","Approved","Mon Oct 19 02:06:01 PDT 2015","Mon Oct 19 02:07:32 PDT 2015","Mon Oct 19 10:07:32 PDT 2015","2015-10-19 17:10:24 UTC","","","91","100% (48/48)","100% (48/48)","100% (48/48)","33CLA8O0MI5K83Y3OZHCEVBRQ2HFRZ","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:21:45 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:35:48 PDT 2015","","","3180JW2OT56EU2KU0L0VECT7FVJJ56","A2WKZI3JQCE3Z6","Approved","Mon Oct 12 13:18:25 PDT 2015","Mon Oct 12 13:56:02 PDT 2015","Tue Oct 13 01:56:02 PDT 2015","Mon Oct 12 22:23:16 PDT 2015","","","2257","100% (134/134)","100% (134/134)","100% (134/134)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0466.gif","Place a block.</br>Move down and place two blocks, with the 1st one under the block in the prior row.</br>Move down and place 4 blocks with the last one under the 1st block in the prior row.</br>Move down and place a block under the 1st block in the prior row.</br>Move to the right two empty spaces and place a block under the last block in the prior row.</br>Move down and place a block under the last block in the prior row.","X","","ADD 7 7
ADD 8 7
ADD 8 8
ADD 9 8
ADD 9 9
ADD 9 10
ADD 9 11
ADD 10 8
DEL 9 8
DEL 10 8
DEL 9 9
DEL 9 10
DEL 9 11
ADD 9 8
DEL 9 8
ADD 9 7
ADD 9 8
ADD 9 9
ADD 9 10
ADD 10 7
ADD 10 10
ADD 11 10"
"3UZUVSO3P7P159LFOG1PAEWI9SFEMZ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:24 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:24 PDT 2015","","","3MHW492WW17LT45U99V0Y2FNX87VMB","A3RR85PK3AV9TU","Approved","Mon Oct 19 01:21:42 PDT 2015","Mon Oct 19 01:22:33 PDT 2015","Mon Oct 19 09:22:33 PDT 2015","2015-10-19 16:25:19 UTC","","","51","100% (93/93)","100% (93/93)","100% (93/93)","33CLA8O0MI5K83Y3OZHCEVBRQ2HFRZ","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:21:45 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:35:48 PDT 2015","","","3180JW2OT56EU2KU0L0VECT7FVJJ56","A2WKZI3JQCE3Z6","Approved","Mon Oct 12 13:18:25 PDT 2015","Mon Oct 12 13:56:02 PDT 2015","Tue Oct 13 01:56:02 PDT 2015","Mon Oct 12 22:23:16 PDT 2015","","","2257","100% (134/134)","100% (134/134)","100% (134/134)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0466.gif","Place a block.</br>Move down and place two blocks, with the 1st one under the block in the prior row.</br>Move down and place 4 blocks with the last one under the 1st block in the prior row.</br>Move down and place a block under the 1st block in the prior row.</br>Move to the right two empty spaces and place a block under the last block in the prior row.</br>Move down and place a block under the last block in the prior row.","X","","ADD 7 4
ADD 8 4
ADD 8 5
ADD 9 1
ADD 9 2
ADD 9 3
ADD 9 4
ADD 10 1
ADD 10 4
ADD 11 4"
"3UZUVSO3P7P159LFOG1PAEWI9SFEMZ","38GNPDAUFV7PINWOUBYZEC6R2IONY9","Arrange blocks by following instructions","Follow a series of instructions to create different arrangements of blocks.","arrange, blocks, instructions","$0.10","Mon Oct 19 01:05:24 PDT 2015","5","BatchId:2128112;","3600","28800","Mon Oct 26 01:05:24 PDT 2015","","","3RJSC4XJ11O7SWJ8EDQPW7EBHHC50B","A183WYXN12P2TJ","Approved","Mon Oct 19 02:50:25 PDT 2015","Mon Oct 19 02:50:51 PDT 2015","Mon Oct 19 10:50:51 PDT 2015","2015-10-19 17:55:18 UTC","","","26","100% (255/255)","100% (255/255)","100% (255/255)","33CLA8O0MI5K83Y3OZHCEVBRQ2HFRZ","3496Z8XDHMD731SQ4AEC009514RI2Z","Create instructions for making a scene of blocks","Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks","$0.33","Mon Oct 12 10:21:45 PDT 2015","5","BatchId:2120678;","10800","43200","Mon Oct 12 13:35:48 PDT 2015","","","3180JW2OT56EU2KU0L0VECT7FVJJ56","A2WKZI3JQCE3Z6","Approved","Mon Oct 12 13:18:25 PDT 2015","Mon Oct 12 13:56:02 PDT 2015","Tue Oct 13 01:56:02 PDT 2015","Mon Oct 12 22:23:16 PDT 2015","","","2257","100% (134/134)","100% (134/134)","100% (134/134)","http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0466.gif","Place a block.</br>Move down and place two blocks, with the 1st one under the block in the prior row.</br>Move down and place 4 blocks with the last one under the 1st block in the prior row.</br>Move down and place a block under the 1st block in the prior row.</br>Move to the right two empty spaces and place a block under the last block in the prior row.</br>Move down and place a block under the last block in the prior row.","X","","ADD 7 7
ADD 8 7
ADD 8 8
ADD 9 8
ADD 9 7
ADD 9 6
ADD 9 5
ADD 10 5
ADD 10 8
ADD 11 8"
